id_biblio,pubmed,title,url,author,publisher,year,journal,volume,pages,editor,book_title,review
1053,14618025,RecQ helicases and topoisomerase III in cancer and aging,NULL,Laursen et al.,NULL,2003,Biogerontology,4,275-287,NULL,NULL,1
1054,3619920,Evidence for a direct role of the DNA polymerase gamma in the replication of the human mitochondrial DNA in vitro,NULL,Lestienne,NULL,1987,Biochem Biophys Res Commun,146,1146-1153,NULL,NULL,0
1055,11431686,Mutation of POLG is associated with progressive external ophthalmoplegia characterized by mtDNA deletions,NULL,Van Goethem et al.,NULL,2001,Nat Genet,28,211-212,NULL,NULL,0
1056,11897778,Active site mutation in DNA polymerase-gamma associated with progressive external ophthalmoplegia causes error-prone DNA synthesis,NULL,Ponamarev et al.,NULL,2002,J Biol Chem,277,15225-15228,NULL,NULL,0
1057,14557557,Remarkable infidelity of polymerase gamma-A associated with mutations in POLG1 exonuclease domain,NULL,Del Bo et al.,NULL,2003,Neurology,61,903-908,NULL,NULL,0
1059,15164064,Premature ageing in mice expressing defective mitochondrial DNA polymerase,NULL,Trifunovic et al.,NULL,2004,Nature,429,417-423,NULL,NULL,0
1060,12806118,DNA polymerase gamma in mitochondrial DNA replication and repair,NULL,Copeland and Longley,NULL,2003,ScientificWorldJournal,3,34-44,NULL,NULL,1
1061,11504725,The fidelity of human DNA polymerase gamma with and without exonucleolytic proofreading and the p55 accessory subunit,NULL,Longley et al.,NULL,2001,J Biol Chem,276,38555-38562,NULL,NULL,0
1062,9742236,mtDNA replicative potential remains constant during ageing: polymerase gamma activity does not correlate with age related cytochrome oxidase activity decline in platelets,NULL,Kapsa et al.,NULL,1998,Nucleic Acids Res,26,4365-4373,NULL,NULL,0
1063,15013668,Enhancement of Fas-mediated apoptosis in ageing human keratinocytes,NULL,Wang et al.,NULL,2004,Mech Ageing Dev,125,237-249,NULL,NULL,0
1064,15013664,Heat shock proteins can protect aged human and rodent cells from different stressful stimuli,NULL,Alsbury et al.,NULL,2004,Mech Ageing Dev,125,201-209,NULL,NULL,0
1065,15130757,Modest implication of interleukin-6 promoter polymorphisms in longevity,NULL,Christiansen et al.,NULL,2004,Mech Ageing Dev,125,391-395,NULL,NULL,0
1066,15184668,Development of insulin resistance and obesity in mice overexpressing cellular glutathione peroxidase,NULL,McClung et al.,NULL,2004,Proc Natl Acad Sci U S A,101,8852-8857,NULL,NULL,0
1067,15184648,Accumulation of mutant lamin A causes progressive changes in nuclear architecture in Hutchinson-Gilford progeria syndrome,NULL,Goldman et al.,NULL,2004,Proc Natl Acad Sci U S A,101,8963-8968,NULL,NULL,0
1068,15189148,The sir2 family of protein deacetylases,NULL,Blander and Guarente,NULL,2004,Annu Rev Biochem,73,417-435,NULL,NULL,1
1070,11672522,Negative control of p53 by Sir2alpha promotes cell survival under stress,NULL,Luo et al.,NULL,2001,Cell,107,137-148,NULL,NULL,0
1071,14980222,Mammalian SIRT1 represses forkhead transcription factors,NULL,Motta et al.,NULL,2004,Cell,116,551-563,NULL,NULL,0
1072,12652308,Ku70 suppresses the apoptotic translocation of Bax to mitochondria,NULL,Sawada et al.,NULL,2003,Nat Cell Biol,5,320-329,NULL,NULL,0
1073,15023334,Acetylation of the C terminus of Ku70 by CBP and PCAF controls Bax-mediated apoptosis,NULL,Cohen et al.,NULL,2004,Mol Cell,13,627-638,NULL,NULL,0
1074,11964479,DNA repair pathway stimulated by the forkhead transcription factor FOXO3a through the Gadd45 protein,NULL,Tran et al.,NULL,2002,Science,296,530-534,NULL,NULL,0
1075,15145358,Aging and nuclear organization: lamins and progeria,NULL,Mounkes and Stewart,NULL,2004,Curr Opin Cell Biol,16,322-327,NULL,NULL,1
1076,15187093,Biochemical and kinetic characterization of the DNA helicase and exonuclease activities of werner syndrome protein,NULL,Choudhary et al.,NULL,2004,J Biol Chem,279,34603-34613,NULL,NULL,0
1077,15122989,"Oxidative damage to DNA, p53 gene expression and p53 protein level in the process of aging in rat brain",NULL,Dorszewska and Adamczewska-Goncerzewicz,NULL,2004,Respir Physiol Neurobiol,139,227-236,NULL,NULL,0
1078,12882351,Asymmetry of DNA replication fork progression in Werner's syndrome,NULL,Rodriguez-Lopez et al.,NULL,2002,Aging Cell,1,30-39,NULL,NULL,0
1079,9020362,Suppression of c-Myc-induced apoptosis by Ras signalling through PI(3)K and PKB,NULL,Kauffmann-Zeh et al.,NULL,1997,Nature,385,544-548,NULL,NULL,0
1069,15235603,Essential role of limiting telomeres in the pathogenesis of Werner syndrome,NULL,Chang et al.,NULL,2004,Nat Genet,36,877-882,NULL,NULL,0
1080,9889005,"The mouse mitotic checkpoint gene Bub1b, a novel Bub1 family member, is expressed in a cell cycle-dependent manner",NULL,Davenport et al.,NULL,1999,Genomics,55,113-117,NULL,NULL,0
1081,14576056,BUBR1 deficiency results in abnormal megakaryopoiesis,NULL,Wang et al.,NULL,2004,Blood,103,1278-1285,NULL,NULL,0
1082,15208629,BubR1 insufficiency causes early onset of aging-associated phenotypes and infertility in mice,NULL,Baker et al.,NULL,2004,Nat Genet,36,744-749,NULL,NULL,0
1083,10048491,Absence of mutation in the beta- and gamma-synuclein genes in familial autosomal dominant Parkinson's disease,NULL,Lavedan et al.,NULL,1998,DNA Res,5,401-402,NULL,NULL,0
1084,14637093,Age-dependent synuclein pathology following traumatic brain injury in mice,NULL,Uryu et al.,NULL,2003,Exp Neurol,184,214-224,NULL,NULL,0
1085,9700196,"Organization, expression and polymorphism of the human persyn gene",NULL,Ninkina et al.,NULL,1998,Hum Mol Genet,7,1417-1424,NULL,NULL,0
1086,9801372,"Persyn, a member of the synuclein family, has a distinct pattern of expression in the developing nervous system",NULL,Buchman et al.,NULL,1998,J Neurosci,18,9335-9341,NULL,NULL,0
1087,12954482,Mitochondrion-mediated apoptosis is enhanced in long-lived alphaMUPA transgenic mice and calorically restricted wild-type mice,NULL,Tirosh et al.,NULL,2003,Exp Gerontol,38,955-963,NULL,NULL,0
1088,15180298,Insulin receptor substrate proteins and diabetes,NULL,Lee and White,NULL,2004,Arch Pharm Res,27,361-370,NULL,NULL,1
1089,15050281,Age-related differences in the E2A-encoded transcription factor E47 in bone marrow-derived B cell precursors and in splenic B cells,NULL,Frasca et al.,NULL,2004,Exp Gerontol,39,481-489,NULL,NULL,0
1090,15037012,Effects of aging on DNA-binding activity of the E47 transcription factor in splenic B cells,NULL,Frasca et al.,NULL,2004,Mech Ageing Dev,125,111-112,NULL,NULL,0
1091,15175753,Drosophila dFOXO controls lifespan and regulates insulin signalling in brain and fat body,NULL,Hwangbo et al.,NULL,2004,Nature,429,562-566,NULL,NULL,0
1092,15141092,Methionine sulfoxide reductase regulation of yeast lifespan reveals reactive oxygen species-dependent and -independent components of aging,NULL,Koc et al.,NULL,2004,Proc Natl Acad Sci U S A,101,7999-8004,NULL,NULL,0
1093,15122331,Loss of Rad52 partially rescues tumorigenesis and T-cell maturation in Atm-deficient mice,NULL,Treuner et al.,NULL,2004,Oncogene,23,4655-4661,NULL,NULL,0
1094,15181170,Twinkle and POLG defects enhance age-dependent accumulation of mutations in the control region of mtDNA,NULL,Wanrooij et al.,NULL,2004,Nucleic Acids Res,32,3053-3064,NULL,NULL,0
1096,11586299,Early-onset ataxia with ocular motor apraxia and hypoalbuminemia is caused by mutations in a new HIT superfamily gene,NULL,Date et al.,NULL,2001,Nat Genet,29,184-188,NULL,NULL,0
1097,11586300,The gene mutated in ataxia-oculomotor apraxia 1 encodes the new HIT/Zn-finger protein aprataxin,NULL,Moreira et al.,NULL,2001,Nat Genet,29,189-193,NULL,NULL,0
1098,14755728,"Aprataxin, the causative protein for EAOH is a nuclear protein with a potential role as a DNA repair protein",NULL,Sano et al.,NULL,2004,Ann Neurol,55,241-249,NULL,NULL,0
1099,15044383,"Aprataxin, a novel protein that protects against genotoxic stress",NULL,Gueven et al.,NULL,2004,Hum Mol Genet,13,1081-1093,NULL,NULL,0
1100,12629250,Phenotypic variability of aprataxin gene mutations,NULL,Tranchant et al.,NULL,2003,Neurology,60,868-870,NULL,NULL,0
1101,12526788,DNA single-strand break repair and spinocerebellar ataxia,NULL,Caldecott,NULL,2003,Cell,112,07-Oct,NULL,NULL,1
1102,12042765,Cellular roles of DNA topoisomerases: a molecular perspective,NULL,Wang,NULL,2002,Nat Rev Mol Cell Biol,3,430-440,NULL,NULL,1
1103,15246744,Werner syndrome protein 1367 variants and disposition towards coronary artery disease in Caucasian patients,NULL,Bohr et al.,NULL,2004,Mech Ageing Dev,125,491-496,NULL,NULL,0
1104,15236770,A polymorphic marker in the first intron of the Werner gene associates with cognitive function in aged Danish twins,NULL,Bendixen et al.,NULL,2004,Exp Gerontol,39,1101-1107,NULL,NULL,0
1105,15189140,Regulation of telomerase by telomeric proteins,NULL,Smogorzewska and de Lange,NULL,2004,Annu Rev Biochem,73,177-208,NULL,NULL,1
1106,10440377,Creation of human tumour cells with defined genetic elements,NULL,Hahn et al.,NULL,1999,Nature,400,464-468,NULL,NULL,0
1107,15295107,Murine models of life span extension,NULL,Quarrie and Riabowol,NULL,2004,Sci Aging Knowledge Environ,2004,re5,NULL,NULL,1
1108,10025399,Tissue-specific knockout of the insulin receptor in pancreatic beta cells creates an insulin secretory defect similar to that in type 2 diabetes,NULL,Kulkarni et al.,NULL,1999,Cell,96,329-339,NULL,NULL,0
1109,11133160,Roles of growth hormone and insulin-like growth factor 1 in mouse postnatal growth,NULL,Lupu et al.,NULL,2001,Dev Biol,229,141-162,NULL,NULL,0
1110,12218115,Bcl-2 controls dendritic cell longevity in vivo,NULL,Nopora and Brocker,NULL,2002,J Immunol,169,3006-3014,NULL,NULL,0
1111,8235659,Bcl-2 inhibition of neural death: decreased generation of reactive oxygen species,NULL,Kane et al.,NULL,1993,Science,262,1274-1277,NULL,NULL,0
1114,15292449,Poly(ADP-ribose) polymerase 1 regulates both the exonuclease and helicase activities of the Werner syndrome protein,NULL,von Kobbe et al.,NULL,2004,Nucleic Acids Res,32,4003-4014,NULL,NULL,0
1115,15268757,Genome-scale expression profiling of Hutchinson-Gilford progeria syndrome reveals widespread transcriptional misregulation leading to mesodermal/mesenchymal defects and accelerated atherosclerosis,NULL,Csoka et al.,NULL,2004,Aging Cell,3,235-243,NULL,NULL,0
1116,15247011,Telomerase expression is differentially regulated in birds of differing life span,NULL,Haussmann et al.,NULL,2004,Ann N Y Acad Sci,1019,186-190,NULL,NULL,0
1117,15247009,Insights into aging obtained from p53 mutant mouse models,NULL,Dumble et al.,NULL,2004,Ann N Y Acad Sci,1019,171-177,NULL,NULL,1
1118,15175261,Collaboration of homologous recombination and nonhomologous end-joining factors for the survival and integrity of mice and cells,NULL,Couedel et al.,NULL,2004,Genes Dev,18,1293-1304,NULL,NULL,0
1119,15308771,"Ticking fast or ticking slow, through shc must you go?",NULL,Martin and Friedman,NULL,2004,Sci Aging Knowledge Environ,2004,pe32,NULL,NULL,0
1120,15312299,Telomeres and telomerase: a modern Fountain of Youth?,NULL,de Magalhaes and Toussaint,NULL,2004,Rejuvenation Res,7,126-133,NULL,NULL,1
1121,15287546,Age-related changes in IGF-1 expression in submandibular glands of senescence-accelerated mice,NULL,Kobayashi et al.,NULL,2004,J Oral Sci,46,119-125,NULL,NULL,0
1122,15289464,Effect of a C/EBP gene replacement on mitochondrial biogenesis in fat cells,NULL,Chiu et al.,NULL,2004,Genes Dev,18,1970-1975,NULL,NULL,0
1123,2792758,"Tissue-specific expression, developmental regulation, and genetic mapping of the gene encoding CCAAT/enhancer binding protein",NULL,Birkenmeier et al.,NULL,1989,Genes Dev,3,1146-1156,NULL,NULL,0
1124,8798745,Increased hepatic cell proliferation and lung abnormalities in mice deficient in CCAAT/enhancer binding protein alpha,NULL,Flodby et al.,NULL,1996,J Biol Chem,271,24753-24760,NULL,NULL,0
1125,11242107,"Dominant-negative mutations of CEBPA, encoding CCAAT/enhancer binding protein-alpha (C/EBP-alpha), in acute myeloid leukemia",NULL,Pabst et al.,NULL,2001,Nat Genet,27,263-270,NULL,NULL,0
1126,12661007,Mutations of CEBPA in acute myeloid leukemia FAB types M1 and M2,NULL,Snaddon et al.,NULL,2003,Genes Chromosomes Cancer,37,72-78,NULL,NULL,0
1127,11684017,C/EBP-alpha arrests cell proliferation through direct inhibition of Cdk2 and Cdk4,NULL,Wang et al.,NULL,2001,Mol Cell,8,817-828,NULL,NULL,0
1128,7652557,Impaired energy homeostasis in C/EBP-alpha knockout mice,NULL,Wang et al.,NULL,1995,Science,269,1108-1112,NULL,NULL,0
1129,10078198,Cross-regulation of C/EBP-alpha and PPAR-gamma controls the transcriptional pathway of adipogenesis and insulin sensitivity,NULL,Wu et al.,NULL,1999,Mol Cell,3,151-158,NULL,NULL,0
1130,9727068,CCAAT enhancer-binding protein beta is required for normal hepatocyte proliferation in mice after partial hepatectomy,NULL,Greenbaum et al.,NULL,1998,J Clin Invest,102,996-991007,NULL,NULL,0
1131,11024029,Mice with a deletion in the gene for CCAAT/enhancer-binding protein beta have an attenuated response to cAMP and impaired carbohydrate metabolism,NULL,Croniger et al.,NULL,2001,J Biol Chem,276,629-638,NULL,NULL,0
1132,1840554,Regulated expression of three C/EBP isoforms during adipose conversion of 3T3-L1 cells,NULL,Cao et al.,NULL,1991,Genes Dev,5,1538-1552,NULL,NULL,0
1133,10747954,Increased insulin receptor substrate-1 and enhanced skeletal muscle insulin sensitivity in mice lacking CCAAT/enhancer-binding protein beta,NULL,Wang et al.,NULL,2000,J Biol Chem,275,14173-14181,NULL,NULL,0
1134,14688407,Dominant-negative C/EBP disrupts mitotic clonal expansion and differentiation of 3T3-L1 preadipocytes,NULL,Zhang et al.,NULL,2004,Proc Natl Acad Sci U S A,101,43-47,NULL,NULL,0
1135,15350402,"Structural organization and functions of the nucleus in development, aging, and disease",NULL,Mounkes and Stewart,NULL,2004,Curr Top Dev Biol,61,191-228,NULL,NULL,1
1136,15336909,The Werner syndrome protein at the crossroads of DNA repair and apoptosis,NULL,Comai and Li,NULL,2004,Mech Ageing Dev,125,521-528,NULL,NULL,1
1137,15331638,The nuclear envelope lamina network has elasticity and a compressibility limit suggestive of a molecular shock absorber,NULL,Dahl et al.,NULL,2004,J Cell Sci,117,4779-4786,NULL,NULL,0
1138,15175761,Sirt1 promotes fat mobilization in white adipocytes by repressing PPAR-gamma,NULL,Picard et al.,NULL,2004,Nature,429,771-776,NULL,NULL,0
1139,15353794,What can progeroid syndromes tell us about human aging?,NULL,Kipling et al.,NULL,2004,Science,305,1426-1431,NULL,NULL,1
1140,12605957,Mammalian longevity under the protection of PARP-1's multi-facets,NULL,Muiras,NULL,2003,Ageing Res Rev,2,129-148,NULL,NULL,1
1141,12944592,"Ubiquitin, proteasomes, and the aging brain",NULL,Gray et al.,NULL,2003,Sci Aging Knowledge Environ,2003,RE6,NULL,NULL,1
1142,15452146,Superoxide is a mediator of an altruistic aging program in Saccharomyces cerevisiae,NULL,Fabrizio et al.,NULL,2004,J Cell Biol,166,1055-1067,NULL,NULL,0
1143,15101064,Profiling catalase gene expression in Drosophila melanogaster during development and aging,NULL,Klichko et al.,NULL,2004,Arch Insect Biochem Physiol,56,34-50,NULL,NULL,0
1144,14751587,Age-related changes in growth hormone (GH) cells in the pituitary gland of male mice are mediated by GH-releasing hormone but not by somatostatin in the hypothalamus,NULL,Kuwahara et al.,NULL,2004,Brain Res,998,164-173,NULL,NULL,0
1145,14992722,PML is a direct p53 target that modulates p53 effector functions,NULL,de Stanchina et al.,NULL,2004,Mol Cell,13,523-535,NULL,NULL,0
1146,14871929,Modulation of mammalian life span by the short isoform of p53,NULL,Maier et al.,NULL,2004,Genes Dev,18,306-319,NULL,NULL,0
1147,14745549,Analysis of ataxia-telangiectasia mutated (ATM)- and Nijmegen breakage syndrome (NBS)-regulated gene expression patterns,NULL,Jang et al.,NULL,2004,J Cancer Res Clin Oncol,130,225-234,NULL,NULL,0
1148,15247062,Long-lived alpha MUPA transgenic mice exhibit increased mitochondrion-mediated apoptotic capacity,NULL,Tirosh et al.,NULL,2004,Ann N Y Acad Sci,1019,439-442,NULL,NULL,1
1149,15367665,Telomere shortening exposes functions for the mouse werner and bloom syndrome genes,NULL,Du et al.,NULL,2004,Mol Cell Biol,24,8437-8446,NULL,NULL,0
1150,15200954,The Werner syndrome helicase and exonuclease cooperate to resolve telomeric D loops in a manner regulated by TRF1 and TRF2,NULL,Opresko et al.,NULL,2004,Mol Cell,14,763-774,NULL,NULL,0
1151,14745968,Biology of insulin-like growth factors in development,NULL,Dupont and Holzenberger,NULL,2003,Birth Defects Res C Embryo Today,69,257-271,NULL,NULL,1
1152,15302783,Angiogenesis and vasculogenesis are impaired in the precocious-aging klotho mouse,NULL,Shimada et al.,NULL,2004,Circulation,110,1148-1155,NULL,NULL,0
1153,15190176,"Inside insulin signaling, communication is key to long life",NULL,Antebi,NULL,2004,Sci Aging Knowledge Environ,2004,pe25,NULL,NULL,1
1154,15036422,A transgenic dwarf rat model as a tool for the study of calorie restriction and aging,NULL,Yamaza et al.,NULL,2004,Exp Gerontol,39,269-272,NULL,NULL,0
1156,15298990,"Insulin-like growth factor-2 (IGF2) genotype, fat-free mass, and muscle performance across the adult life span",NULL,Schrager et al.,NULL,2004,J Appl Physiol,97,2176-2183,NULL,NULL,0
1157,15342923,Not wisely but too well: aging as a cost of neuroendocrine activity,NULL,Mobbs,NULL,2004,Sci Aging Knowledge Environ,2004,pe33,NULL,NULL,1
1158,15383658,p53-dependent inhibition of FKHRL1 in response to DNA damage through protein kinase SGK1,NULL,You et al.,NULL,2004,Proc Natl Acad Sci U S A,101,14057-14062,NULL,NULL,0
1159,14985531,Is Akt the mastermind behind age-related heart disease?,NULL,Kaminker,NULL,2004,Sci Aging Knowledge Environ,2004,pe8,NULL,NULL,1
1160,14726476,"Cardiac stem cell and myocyte aging, heart failure, and insulin-like growth factor-1 overexpression",NULL,Torella et al.,NULL,2004,Circ Res,94,514-524,NULL,NULL,0
1161,15385618,"Aging results in reduced epidermal growth factor receptor signaling, diminished olfactory neurogenesis, and deficits in fine olfactory discrimination",NULL,Enwere et al.,NULL,2004,J Neurosci,24,8354-8365,NULL,NULL,0
1162,15075456,Regulation of gastrointestinal mucosal growth during aging,NULL,Majumdar,NULL,2003,J Physiol Pharmacol,54,143-154,NULL,NULL,1
1163,14744244,ErbB receptors: directing key signaling networks throughout life,NULL,Holbro and Hynes,NULL,2004,Annu Rev Pharmacol Toxicol,44,195-217,NULL,NULL,1
1164,15147972,Altered oxidative stress response of the long-lived Snell dwarf mouse,NULL,Madsen et al.,NULL,2004,Biochem Biophys Res Commun,318,998-991005,NULL,NULL,0
1165,15306236,"Expression levels of cytoskeletal proteins indicate pathological aging of S100B transgenic mice: an immunohistochemical study of MAP-2, drebrin and GAP-43",NULL,Shapiro and Whitaker-Azmitia,NULL,2004,Brain Res,1019,39-46,NULL,NULL,0
1166,15126113,Increased clusterin expression in old but not young adult S100B transgenic mice: evidence of neuropathological aging in a model of Down Syndrome,NULL,Shapiro et al.,NULL,2004,Brain Res,1010,17-21,NULL,NULL,0
1167,15288700,Age-dependent modifications of expression level of VEGF and its receptors in the inner ear,NULL,Picciotti et al.,NULL,2004,Exp Gerontol,39,1253-1258,NULL,NULL,0
1168,15271127,The tumor necrosis factor alpha -308G>A polymorphism is associated with dementia in the oldest old,NULL,Bruunsgaard et al.,NULL,2004,J Am Geriatr Soc,52,1361-1366,NULL,NULL,0
1169,15212846,Androgen receptor mRNA is inversely regulated by testosterone and estradiol in adult mouse brain,NULL,Kumar and Thakur,NULL,2004,Neurobiol Aging,25,925-933,NULL,NULL,0
1170,15123749,Aging of human epidermis: reversal of aging changes correlates with reversal of keratinocyte fas expression and apoptosis,NULL,Gilhar et al.,NULL,2004,J Gerontol A Biol Sci Med Sci,59,411-415,NULL,NULL,0
1171,14746617,"Ageing of human epidermis: the role of apoptosis, Fas and telomerase",NULL,Gilhar et al.,NULL,2004,Br J Dermatol,150,56-63,NULL,NULL,0
1172,14980699,Mitochondrial oxidative stress and increased seizure susceptibility in Sod2(-/+) mice,NULL,Liang and Patel,NULL,2004,Free Radic Biol Med,36,542-554,NULL,NULL,0
973,14993600,Decreased expression of Cu-Zn superoxide dismutase 1 in ants with extreme lifespan,NULL,Parker et al.,NULL,2004,Proc Natl Acad Sci U S A,101,3486-3489,NULL,NULL,0
970,15174014,Progressive age-related development of Alzheimer-like pathology in APP/PS1 mice,NULL,Trinchese et al.,NULL,2004,Ann Neurol,55,801-814,NULL,NULL,0
862,15365129,APOE and cognitive decline in preclinical Alzheimer disease and non-demented aging,NULL,Bunce et al.,NULL,2004,Neurology,63,816-821,NULL,NULL,0
861,15050299,Paraoxonase polymorphisms PON1 192 and 55 and longevity in Italian centenarians and Irish nonagenarians. A pooled analysis,NULL,Rea et al.,NULL,2004,Exp Gerontol,39,629-635,NULL,NULL,0
704,15176485,"Gene expression profiling in fetal, aged, and Alzheimer hippocampus: a continuum of stress-related signaling",NULL,Lukiw,NULL,2004,Neurochem Res,29,1287-1297,NULL,NULL,0
537,14732290,Fibroblasts derived from Gpx1 knockout mice display senescent-like features and are susceptible to H2O2-mediated cell death,NULL,de Haan et al.,NULL,2004,Free Radic Biol Med,36,53-64,NULL,NULL,0
516,15361519,"Aging does not alter the mechanosensitivity of the p38, p70S6k and JNK2 signaling pathways in skeletal muscle",NULL,Hornberger et al.,NULL,2005,J Appl Physiol,98,1562-1566,NULL,NULL,0
515,15374498,Effects of spermine and sodium butyrate on the in vitro phosphorylation of HMG non-histone proteins of the liver of young and old rats,NULL,Prasad and Thakur,NULL,1990,Arch Gerontol Geriatr,10,231-238,NULL,NULL,0
495,15374669,BDNF and 5-HT: a dynamic duo in age-related neuronal plasticity and neurodegenerative disorders,NULL,Mattson et al.,NULL,2004,Trends Neurosci,27,589-594,NULL,NULL,0
464,15123340,BDNF is necessary for maintenance of noradrenergic innervations in the aged rat brain,NULL,Matsunaga et al.,NULL,2004,Neurobiol Aging,25,341-348,NULL,NULL,0
456,15165704,Increased IL-1beta in cortex of aged rats is accompanied by downregulation of ERK and PI-3 kinase,NULL,Maher et al.,NULL,2004,Neurobiol Aging,25,795-806,NULL,NULL,0
1182,12927764,"Changes in metabolic activity and estrogen receptors in the human medial mamillary nucleus: relation to sex, aging and Alzheimer's disease",NULL,Ishunina et al.,NULL,2003,Neurobiol Aging,24,817-828,NULL,NULL,0
1183,12413808,Estrogen and cognitive aging in women,NULL,Sherwin,NULL,2002,Trends Pharmacol Sci,23,527-534,NULL,NULL,1
1184,11850023,Age differentially influences estrogen receptor-alpha (ERalpha) and estrogen receptor-beta (ERbeta) gene expression in specific regions of the rat brain,NULL,Wilson et al.,NULL,2002,Mech Ageing Dev,123,593-601,NULL,NULL,0
1185,11378248,Increased expression of estrogen receptor alpha and beta in the nucleus basalis of Meynert in Alzheimer's disease,NULL,Ishunina and Swaab,NULL,2001,Neurobiol Aging,22,417-426,NULL,NULL,0
1186,11172057,"Estrogen receptor alpha, not beta, is a critical link in estradiol-mediated protection against brain injury",NULL,Dubal et al.,NULL,2001,Proc Natl Acad Sci U S A,98,1952-1957,NULL,NULL,0
1187,11159861,"Age-, cell- and region-specific immunoexpression of estrogen receptor alpha during postnatal development of the epididymis and vas deferens of the rat and disruption of this pattern by neonatal treatment with diethylstilbestrol",NULL,Atanassova et al.,NULL,2001,Endocrinology,142,874-886,NULL,NULL,0
1188,10606235,Estrogen activates telomerase,NULL,Kyo et al.,NULL,1999,Cancer Res,59,5917-5921,NULL,NULL,0
1189,10430942,Protective effects of estrogen in a rat model of age-related cataracts,NULL,Bigsby et al.,NULL,1999,Proc Natl Acad Sci U S A,96,9328-9332,NULL,NULL,0
1190,1316615,Estrogen receptors colocalize with low-affinity nerve growth factor receptors in cholinergic neurons of the basal forebrain,NULL,Toran-Allerand et al.,NULL,1992,Proc Natl Acad Sci U S A,89,4668-4672,NULL,NULL,0
1191,2223016,Age-associated changes in the estrogen receptor-active proteases of female rabbit liver,NULL,Williamson and Song,NULL,1990,Biochem Cell Biol,68,1065-1070,NULL,NULL,0
1192,497856,The development of estrogen receptor systems in the rat brain: perinatal development,NULL,MacLusky et al.,NULL,1979,Brain Res,178,129-142,NULL,NULL,0
1193,7985022,Insights from the study of animals lacking functional estrogen receptor,NULL,Korach,NULL,1994,Science,266,1524-1527,NULL,NULL,1
1194,10600740,Postnatal sex reversal of the ovaries in mice lacking estrogen receptors alpha and beta,NULL,Couse et al.,NULL,1999,Science,286,2328-2331,NULL,NULL,0
1195,11070086,Increased adipose tissue in male and female estrogen receptor-alpha knockout mice,NULL,Heine et al.,NULL,2000,Proc Natl Acad Sci U S A,97,12729-12734,NULL,NULL,0
1196,12082175,An estrogen receptor repressor induces cataract formation in transgenic mice,NULL,Davis et al.,NULL,2002,Proc Natl Acad Sci U S A,99,9427-9432,NULL,NULL,0
1197,12879058,Bone adaptation requires oestrogen receptor-alpha,NULL,Lee et al.,NULL,2003,Nature,424,389,NULL,NULL,0
1198,15247061,Reproductive switch and aging: the case of leptin change in dietary restriction,NULL,Koochmeshgi,NULL,2004,Ann N Y Acad Sci,1019,436-438,NULL,NULL,1
1199,15044371,Minireview: Leptin and development of hypothalamic feeding circuits,NULL,Bouret and Simerly,NULL,2004,Endocrinology,145,2621-2626,NULL,NULL,1
1200,14764310,"The leptin, a new hormone of adipose tissue: clinical findings and perspectives in geriatrics",NULL,Maugeri et al.,NULL,2002,Arch Gerontol Geriatr,34,47-54,NULL,NULL,0
1201,14747284,Leptin impairs insulin signaling in rat adipocytes,NULL,Perez et al.,NULL,2004,Diabetes,53,347-353,NULL,NULL,0
1202,14724075,Potential role of high serum leptin concentration in age-related decrease of fatty acid synthase gene expression in rat white adipose tissue,NULL,Nogalska and Swierczynski,NULL,2004,Exp Gerontol,39,147-150,NULL,NULL,0
1203,14651995,"Overexpression of leptin in transgenic mice leads to decreased basal lipolysis, PKA activity, and perilipin levels",NULL,Ke et al.,NULL,2003,Biochem Biophys Res Commun,312,1165-1170,NULL,NULL,0
1204,12023258,Aging is associated with resistance to effects of leptin on fat distribution and insulin action,NULL,Ma et al.,NULL,2002,J Gerontol A Biol Sci Med Sci,57,B225-B231,NULL,NULL,0
1205,12031989,Mutations in the human leptin and leptin receptor genes as models of serum leptin receptor regulation,NULL,Lahlou et al.,NULL,2002,Diabetes,51,1980-1985,NULL,NULL,0
1206,11572787,Decreased leptin uptake in hypothalamic nuclei with ageing in Wistar rats,NULL,Fernandez-Galaz et al.,NULL,2001,J Endocrinol,171,23-32,NULL,NULL,0
1207,11149898,The role of leptin resistance in the lipid abnormalities of aging,NULL,Wang et al.,NULL,2001,FASEB J,15,108-114,NULL,NULL,0
1208,10843181,Leptin and aging: correlation with endocrine changes in male and female healthy adult populations of different body weights,NULL,Isidori et al.,NULL,2000,J Clin Endocrinol Metab,85,1954-1962,NULL,NULL,0
1209,10868965,Impaired leptin responsiveness in aged rats,NULL,Scarpace et al.,NULL,2000,Diabetes,49,431-435,NULL,NULL,0
1210,9790175,Increased leptin resistance as rats grow to maturity,NULL,Qian et al.,NULL,1998,Proc Soc Exp Biol Med,219,160-165,NULL,NULL,0
1211,9392492,Leptin gene expression increases with age independent of increasing adiposity in rats,NULL,Li et al.,NULL,1997,Diabetes,46,2035-2039,NULL,NULL,0
1212,7984236,Positional cloning of the mouse obese gene and its human homologue,NULL,Zhang et al.,NULL,1994,Nature,372,425-432,NULL,NULL,0
1213,7624776,Effects of the obese gene product on body weight regulation in ob/ob mice,NULL,Pelleymounter et al.,NULL,1995,Science,269,540-543,NULL,NULL,0
1214,12431986,Globular adiponectin protected ob/ob mice from diabetes and apoE-deficient mice from atherosclerosis,NULL,Yamauchi et al.,NULL,2003,J Biol Chem,278,2461-2468,NULL,NULL,0
